index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
1, 2025/02/27 07:59:31.226, 50 %, 46 %, 19137 MiB
0, 2025/02/27 07:59:32.226, 43 %, 40 %, 18487 MiB
1, 2025/02/27 07:59:32.227, 51 %, 48 %, 19137 MiB
0, 2025/02/27 07:59:33.228, 43 %, 40 %, 18487 MiB
1, 2025/02/27 07:59:33.229, 53 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:34.229, 39 %, 36 %, 18487 MiB
1, 2025/02/27 07:59:34.230, 51 %, 47 %, 19137 MiB
0, 2025/02/27 07:59:35.231, 39 %, 37 %, 18487 MiB
1, 2025/02/27 07:59:35.232, 54 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:36.233, 42 %, 40 %, 18487 MiB
1, 2025/02/27 07:59:36.233, 53 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:37.234, 40 %, 37 %, 18487 MiB
1, 2025/02/27 07:59:37.235, 54 %, 51 %, 19137 MiB
0, 2025/02/27 07:59:38.236, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:38.236, 52 %, 49 %, 19137 MiB
0, 2025/02/27 07:59:39.237, 41 %, 38 %, 18487 MiB
1, 2025/02/27 07:59:39.238, 53 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:40.239, 40 %, 38 %, 18487 MiB
1, 2025/02/27 07:59:40.239, 52 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:41.240, 41 %, 38 %, 18487 MiB
1, 2025/02/27 07:59:41.241, 53 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:42.242, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:42.243, 54 %, 51 %, 19137 MiB
0, 2025/02/27 07:59:43.244, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:43.244, 53 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:44.245, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:44.246, 54 %, 51 %, 19137 MiB
0, 2025/02/27 07:59:45.247, 42 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:45.248, 54 %, 51 %, 19137 MiB
0, 2025/02/27 07:59:46.248, 42 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:46.249, 52 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:47.250, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:47.251, 52 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:48.251, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:48.328, 52 %, 50 %, 19137 MiB
0, 2025/02/27 07:59:49.328, 43 %, 41 %, 18487 MiB
1, 2025/02/27 07:59:49.329, 55 %, 53 %, 19137 MiB
0, 2025/02/27 07:59:50.330, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:50.331, 55 %, 52 %, 19137 MiB
0, 2025/02/27 07:59:51.331, 39 %, 37 %, 18487 MiB
1, 2025/02/27 07:59:51.332, 52 %, 49 %, 19137 MiB
0, 2025/02/27 07:59:52.333, 38 %, 37 %, 18487 MiB
1, 2025/02/27 07:59:52.333, 51 %, 49 %, 19137 MiB
0, 2025/02/27 07:59:53.334, 38 %, 36 %, 18487 MiB
1, 2025/02/27 07:59:53.335, 51 %, 49 %, 19137 MiB
0, 2025/02/27 07:59:54.336, 41 %, 39 %, 18487 MiB
1, 2025/02/27 07:59:54.337, 57 %, 54 %, 19137 MiB
0, 2025/02/27 07:59:55.338, 44 %, 42 %, 18487 MiB
1, 2025/02/27 07:59:55.339, 55 %, 52 %, 19137 MiB
0, 2025/02/27 07:59:56.339, 38 %, 36 %, 18487 MiB
1, 2025/02/27 07:59:56.340, 50 %, 48 %, 19137 MiB
0, 2025/02/27 07:59:57.340, 44 %, 43 %, 18487 MiB
1, 2025/02/27 07:59:57.342, 58 %, 56 %, 19137 MiB
0, 2025/02/27 07:59:58.342, 38 %, 36 %, 18487 MiB
1, 2025/02/27 07:59:58.343, 50 %, 48 %, 19137 MiB
0, 2025/02/27 07:59:59.344, 45 %, 43 %, 18487 MiB
1, 2025/02/27 07:59:59.345, 55 %, 53 %, 19137 MiB
0, 2025/02/27 08:00:00.346, 45 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:00.426, 58 %, 56 %, 19137 MiB
0, 2025/02/27 08:00:01.426, 46 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:01.427, 54 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:02.428, 46 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:02.428, 53 %, 51 %, 19137 MiB
0, 2025/02/27 08:00:03.429, 46 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:03.430, 53 %, 51 %, 19137 MiB
0, 2025/02/27 08:00:04.431, 45 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:04.431, 57 %, 55 %, 19137 MiB
0, 2025/02/27 08:00:05.433, 40 %, 39 %, 18487 MiB
1, 2025/02/27 08:00:05.433, 59 %, 57 %, 19137 MiB
0, 2025/02/27 08:00:06.434, 36 %, 34 %, 18487 MiB
1, 2025/02/27 08:00:06.435, 52 %, 50 %, 19137 MiB
0, 2025/02/27 08:00:07.436, 45 %, 44 %, 18487 MiB
1, 2025/02/27 08:00:07.436, 51 %, 49 %, 19137 MiB
0, 2025/02/27 08:00:08.437, 38 %, 36 %, 18487 MiB
1, 2025/02/27 08:00:08.438, 57 %, 55 %, 19137 MiB
0, 2025/02/27 08:00:09.439, 46 %, 45 %, 18487 MiB
1, 2025/02/27 08:00:09.440, 51 %, 49 %, 19137 MiB
0, 2025/02/27 08:00:10.440, 36 %, 35 %, 18487 MiB
1, 2025/02/27 08:00:10.441, 54 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:11.442, 43 %, 42 %, 18487 MiB
1, 2025/02/27 08:00:11.443, 58 %, 56 %, 19137 MiB
0, 2025/02/27 08:00:12.443, 47 %, 45 %, 18487 MiB
1, 2025/02/27 08:00:12.519, 56 %, 54 %, 19137 MiB
0, 2025/02/27 08:00:13.519, 41 %, 40 %, 18487 MiB
1, 2025/02/27 08:00:13.520, 59 %, 58 %, 19137 MiB
0, 2025/02/27 08:00:14.521, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:00:14.522, 58 %, 56 %, 19137 MiB
0, 2025/02/27 08:00:15.522, 37 %, 36 %, 18487 MiB
1, 2025/02/27 08:00:15.523, 58 %, 56 %, 19137 MiB
0, 2025/02/27 08:00:16.524, 39 %, 38 %, 18487 MiB
1, 2025/02/27 08:00:16.525, 59 %, 57 %, 19137 MiB
0, 2025/02/27 08:00:17.526, 43 %, 42 %, 18487 MiB
1, 2025/02/27 08:00:17.527, 58 %, 57 %, 19137 MiB
0, 2025/02/27 08:00:18.527, 47 %, 46 %, 18487 MiB
1, 2025/02/27 08:00:18.528, 53 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:19.529, 39 %, 38 %, 18487 MiB
1, 2025/02/27 08:00:19.530, 50 %, 49 %, 19137 MiB
0, 2025/02/27 08:00:20.530, 37 %, 36 %, 18487 MiB
1, 2025/02/27 08:00:20.532, 58 %, 57 %, 19137 MiB
0, 2025/02/27 08:00:21.532, 47 %, 46 %, 18487 MiB
1, 2025/02/27 08:00:21.533, 52 %, 51 %, 19137 MiB
0, 2025/02/27 08:00:22.534, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:00:22.534, 54 %, 53 %, 19137 MiB
0, 2025/02/27 08:00:23.535, 46 %, 45 %, 18487 MiB
1, 2025/02/27 08:00:23.536, 53 %, 51 %, 19137 MiB
0, 2025/02/27 08:00:24.537, 39 %, 38 %, 18487 MiB
1, 2025/02/27 08:00:24.632, 57 %, 56 %, 19137 MiB
0, 2025/02/27 08:00:25.633, 45 %, 43 %, 18487 MiB
1, 2025/02/27 08:00:25.633, 52 %, 50 %, 19137 MiB
0, 2025/02/27 08:00:26.634, 100 %, 66 %, 18487 MiB
1, 2025/02/27 08:00:26.635, 1 %, 0 %, 19137 MiB
0, 2025/02/27 08:00:27.638, 7 %, 0 %, 18487 MiB
1, 2025/02/27 08:00:27.639, 99 %, 61 %, 19137 MiB
0, 2025/02/27 08:00:28.640, 31 %, 28 %, 18487 MiB
1, 2025/02/27 08:00:28.641, 41 %, 36 %, 19137 MiB
0, 2025/02/27 08:00:29.642, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:00:29.643, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:00:30.644, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:00:30.644, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:00:31.645, 33 %, 29 %, 18487 MiB
1, 2025/02/27 08:00:31.645, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:00:32.646, 33 %, 29 %, 18487 MiB
1, 2025/02/27 08:00:32.647, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:00:33.647, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:00:33.648, 43 %, 38 %, 19137 MiB
0, 2025/02/27 08:00:34.649, 34 %, 30 %, 18487 MiB
1, 2025/02/27 08:00:34.650, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:00:35.651, 34 %, 30 %, 18487 MiB
1, 2025/02/27 08:00:35.656, 44 %, 40 %, 19137 MiB
0, 2025/02/27 08:00:36.657, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:00:36.658, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:00:37.659, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:00:37.660, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:00:38.660, 40 %, 35 %, 18487 MiB
1, 2025/02/27 08:00:38.661, 49 %, 44 %, 19137 MiB
0, 2025/02/27 08:00:39.661, 39 %, 34 %, 18487 MiB
1, 2025/02/27 08:00:39.662, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:00:40.663, 39 %, 34 %, 18487 MiB
1, 2025/02/27 08:00:40.664, 48 %, 44 %, 19137 MiB
0, 2025/02/27 08:00:41.665, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:00:41.666, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:00:42.666, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:00:42.667, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:00:43.668, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:00:43.669, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:00:44.670, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:00:44.671, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:00:45.671, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:00:45.672, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:00:46.673, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:00:46.673, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:00:47.674, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:00:47.744, 47 %, 44 %, 19137 MiB
0, 2025/02/27 08:00:48.745, 39 %, 35 %, 18487 MiB
1, 2025/02/27 08:00:48.749, 50 %, 47 %, 19137 MiB
0, 2025/02/27 08:00:49.750, 38 %, 34 %, 18487 MiB
1, 2025/02/27 08:00:49.750, 48 %, 44 %, 19137 MiB
0, 2025/02/27 08:00:50.751, 40 %, 36 %, 18487 MiB
1, 2025/02/27 08:00:50.752, 49 %, 46 %, 19137 MiB
0, 2025/02/27 08:00:51.752, 39 %, 35 %, 18487 MiB
1, 2025/02/27 08:00:51.753, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:00:52.754, 39 %, 35 %, 18487 MiB
1, 2025/02/27 08:00:52.755, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:00:53.756, 41 %, 38 %, 18487 MiB
1, 2025/02/27 08:00:53.757, 54 %, 50 %, 19137 MiB
0, 2025/02/27 08:00:54.757, 39 %, 36 %, 18487 MiB
1, 2025/02/27 08:00:54.758, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:00:55.758, 43 %, 41 %, 18487 MiB
1, 2025/02/27 08:00:55.760, 53 %, 50 %, 19137 MiB
0, 2025/02/27 08:00:56.760, 44 %, 41 %, 18487 MiB
1, 2025/02/27 08:00:56.761, 55 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:57.762, 44 %, 41 %, 18487 MiB
1, 2025/02/27 08:00:57.763, 55 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:58.763, 44 %, 41 %, 18487 MiB
1, 2025/02/27 08:00:58.764, 55 %, 52 %, 19137 MiB
0, 2025/02/27 08:00:59.765, 43 %, 41 %, 18487 MiB
1, 2025/02/27 08:00:59.836, 55 %, 52 %, 19137 MiB
0, 2025/02/27 08:01:00.837, 40 %, 37 %, 18487 MiB
1, 2025/02/27 08:01:00.838, 53 %, 50 %, 19137 MiB
0, 2025/02/27 08:01:01.839, 40 %, 38 %, 18487 MiB
1, 2025/02/27 08:01:01.839, 52 %, 49 %, 19137 MiB
0, 2025/02/27 08:01:02.840, 42 %, 40 %, 18487 MiB
1, 2025/02/27 08:01:02.841, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:01:03.842, 40 %, 38 %, 18487 MiB
1, 2025/02/27 08:01:03.842, 53 %, 50 %, 19137 MiB
0, 2025/02/27 08:01:04.843, 41 %, 39 %, 18487 MiB
1, 2025/02/27 08:01:04.844, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:01:05.845, 41 %, 39 %, 18487 MiB
1, 2025/02/27 08:01:05.846, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:01:06.846, 41 %, 39 %, 18487 MiB
1, 2025/02/27 08:01:06.847, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:01:07.847, 41 %, 39 %, 18487 MiB
1, 2025/02/27 08:01:07.848, 53 %, 51 %, 19137 MiB
0, 2025/02/27 08:01:08.849, 40 %, 38 %, 18487 MiB
1, 2025/02/27 08:01:08.850, 53 %, 50 %, 19137 MiB
0, 2025/02/27 08:01:09.851, 41 %, 39 %, 18487 MiB
1, 2025/02/27 08:01:09.851, 54 %, 52 %, 19137 MiB
0, 2025/02/27 08:01:10.852, 42 %, 40 %, 18487 MiB
1, 2025/02/27 08:01:10.853, 53 %, 50 %, 19137 MiB
0, 2025/02/27 08:01:11.854, 42 %, 40 %, 18487 MiB
1, 2025/02/27 08:01:11.925, 55 %, 53 %, 19137 MiB
0, 2025/02/27 08:01:12.925, 39 %, 37 %, 18487 MiB
1, 2025/02/27 08:01:12.930, 52 %, 49 %, 19137 MiB
0, 2025/02/27 08:01:13.930, 40 %, 38 %, 18487 MiB
1, 2025/02/27 08:01:13.931, 52 %, 50 %, 19137 MiB
0, 2025/02/27 08:01:14.932, 43 %, 41 %, 18487 MiB
1, 2025/02/27 08:01:14.933, 56 %, 53 %, 19137 MiB
0, 2025/02/27 08:01:15.933, 43 %, 41 %, 18487 MiB
1, 2025/02/27 08:01:15.934, 56 %, 54 %, 19137 MiB
0, 2025/02/27 08:01:16.935, 42 %, 40 %, 18487 MiB
1, 2025/02/27 08:01:16.936, 56 %, 53 %, 19137 MiB
0, 2025/02/27 08:01:17.936, 37 %, 36 %, 18487 MiB
1, 2025/02/27 08:01:17.937, 51 %, 48 %, 19137 MiB
0, 2025/02/27 08:01:18.938, 6 %, 0 %, 18487 MiB
1, 2025/02/27 08:01:18.938, 98 %, 60 %, 19137 MiB
0, 2025/02/27 08:01:19.939, 27 %, 24 %, 18487 MiB
1, 2025/02/27 08:01:19.940, 36 %, 32 %, 19137 MiB
0, 2025/02/27 08:01:20.941, 29 %, 24 %, 18487 MiB
1, 2025/02/27 08:01:20.942, 36 %, 31 %, 19137 MiB
0, 2025/02/27 08:01:21.942, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:01:21.943, 36 %, 31 %, 19137 MiB
0, 2025/02/27 08:01:22.944, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:01:22.946, 38 %, 32 %, 19137 MiB
0, 2025/02/27 08:01:23.947, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:01:23.948, 39 %, 34 %, 19137 MiB
0, 2025/02/27 08:01:24.949, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:01:24.949, 42 %, 36 %, 19137 MiB
0, 2025/02/27 08:01:25.950, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:01:25.951, 39 %, 34 %, 19137 MiB
0, 2025/02/27 08:01:26.951, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:01:26.952, 42 %, 37 %, 19137 MiB
0, 2025/02/27 08:01:27.953, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:01:27.954, 43 %, 38 %, 19137 MiB
0, 2025/02/27 08:01:28.954, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:01:28.956, 43 %, 38 %, 19137 MiB
0, 2025/02/27 08:01:29.956, 31 %, 27 %, 18487 MiB
1, 2025/02/27 08:01:29.957, 39 %, 35 %, 19137 MiB
0, 2025/02/27 08:01:30.958, 31 %, 27 %, 18487 MiB
1, 2025/02/27 08:01:30.958, 39 %, 35 %, 19137 MiB
0, 2025/02/27 08:01:31.959, 32 %, 28 %, 18487 MiB
1, 2025/02/27 08:01:31.960, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:01:32.961, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:01:32.961, 40 %, 36 %, 19137 MiB
0, 2025/02/27 08:01:33.962, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:33.963, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:01:34.964, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:01:35.025, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:01:36.026, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:01:36.027, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:01:37.028, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:37.029, 44 %, 40 %, 19137 MiB
0, 2025/02/27 08:01:38.030, 37 %, 32 %, 18487 MiB
1, 2025/02/27 08:01:38.030, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:01:39.031, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:01:39.032, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:01:40.032, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:01:40.033, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:01:41.034, 35 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:41.034, 47 %, 42 %, 19137 MiB
0, 2025/02/27 08:01:42.035, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:01:42.036, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:01:43.037, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:01:43.038, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:01:44.038, 38 %, 34 %, 18487 MiB
1, 2025/02/27 08:01:44.039, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:01:45.040, 35 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:45.040, 45 %, 40 %, 19137 MiB
0, 2025/02/27 08:01:46.041, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:46.042, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:01:47.043, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:47.100, 45 %, 41 %, 19137 MiB
0, 2025/02/27 08:01:48.101, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:01:48.102, 44 %, 41 %, 19137 MiB
0, 2025/02/27 08:01:49.103, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:01:49.105, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:01:50.106, 39 %, 34 %, 18487 MiB
1, 2025/02/27 08:01:50.108, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:01:51.109, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:01:51.109, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:01:52.110, 37 %, 33 %, 18487 MiB
1, 2025/02/27 08:01:52.111, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:01:53.112, 39 %, 36 %, 18487 MiB
1, 2025/02/27 08:01:53.112, 51 %, 47 %, 19137 MiB
0, 2025/02/27 08:01:54.113, 40 %, 37 %, 18487 MiB
1, 2025/02/27 08:01:54.114, 51 %, 47 %, 19137 MiB
0, 2025/02/27 08:01:55.115, 41 %, 37 %, 18487 MiB
1, 2025/02/27 08:01:55.116, 50 %, 47 %, 19137 MiB
0, 2025/02/27 08:01:56.116, 40 %, 37 %, 18487 MiB
1, 2025/02/27 08:01:56.117, 48 %, 45 %, 19137 MiB
0, 2025/02/27 08:01:57.118, 37 %, 34 %, 18487 MiB
1, 2025/02/27 08:01:57.119, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:01:58.119, 41 %, 38 %, 18487 MiB
1, 2025/02/27 08:01:58.120, 52 %, 48 %, 19137 MiB
0, 2025/02/27 08:01:59.121, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:01:59.194, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:02:00.195, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:00.196, 49 %, 46 %, 19137 MiB
0, 2025/02/27 08:02:01.197, 38 %, 36 %, 18487 MiB
1, 2025/02/27 08:02:01.198, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:02:02.199, 38 %, 36 %, 18487 MiB
1, 2025/02/27 08:02:02.200, 50 %, 47 %, 19137 MiB
0, 2025/02/27 08:02:03.200, 39 %, 36 %, 18487 MiB
1, 2025/02/27 08:02:03.201, 50 %, 47 %, 19137 MiB
0, 2025/02/27 08:02:04.202, 39 %, 36 %, 18487 MiB
1, 2025/02/27 08:02:04.202, 51 %, 48 %, 19137 MiB
0, 2025/02/27 08:02:05.203, 39 %, 37 %, 18487 MiB
1, 2025/02/27 08:02:05.204, 51 %, 48 %, 19137 MiB
0, 2025/02/27 08:02:06.204, 43 %, 40 %, 18487 MiB
1, 2025/02/27 08:02:06.205, 55 %, 52 %, 19137 MiB
0, 2025/02/27 08:02:07.206, 40 %, 37 %, 18487 MiB
1, 2025/02/27 08:02:07.207, 52 %, 49 %, 19137 MiB
0, 2025/02/27 08:02:08.208, 43 %, 40 %, 18487 MiB
1, 2025/02/27 08:02:08.209, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:02:09.209, 99 %, 75 %, 18487 MiB
1, 2025/02/27 08:02:09.210, 1 %, 0 %, 19137 MiB
0, 2025/02/27 08:02:10.211, 11 %, 6 %, 18487 MiB
1, 2025/02/27 08:02:10.218, 63 %, 47 %, 19137 MiB
0, 2025/02/27 08:02:11.219, 26 %, 22 %, 18487 MiB
1, 2025/02/27 08:02:11.220, 34 %, 29 %, 19137 MiB
0, 2025/02/27 08:02:12.221, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:02:12.222, 35 %, 30 %, 19137 MiB
0, 2025/02/27 08:02:13.222, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:02:13.223, 37 %, 31 %, 19137 MiB
0, 2025/02/27 08:02:14.224, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:02:14.225, 36 %, 30 %, 19137 MiB
0, 2025/02/27 08:02:15.226, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:02:15.227, 37 %, 31 %, 19137 MiB
0, 2025/02/27 08:02:16.227, 29 %, 24 %, 18487 MiB
1, 2025/02/27 08:02:16.228, 39 %, 32 %, 19137 MiB
0, 2025/02/27 08:02:17.229, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:02:17.229, 40 %, 34 %, 19137 MiB
0, 2025/02/27 08:02:18.230, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:02:18.231, 41 %, 35 %, 19137 MiB
0, 2025/02/27 08:02:19.231, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:02:19.233, 41 %, 36 %, 19137 MiB
0, 2025/02/27 08:02:20.233, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:02:20.234, 41 %, 36 %, 19137 MiB
0, 2025/02/27 08:02:21.235, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:02:21.236, 38 %, 34 %, 19137 MiB
0, 2025/02/27 08:02:22.236, 30 %, 26 %, 18487 MiB
1, 2025/02/27 08:02:22.305, 38 %, 34 %, 19137 MiB
0, 2025/02/27 08:02:23.306, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:02:23.307, 40 %, 35 %, 19137 MiB
0, 2025/02/27 08:02:24.307, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:02:24.308, 39 %, 34 %, 19137 MiB
0, 2025/02/27 08:02:25.309, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:02:25.310, 39 %, 35 %, 19137 MiB
0, 2025/02/27 08:02:26.310, 31 %, 27 %, 18487 MiB
1, 2025/02/27 08:02:26.311, 40 %, 35 %, 19137 MiB
0, 2025/02/27 08:02:27.312, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:02:27.313, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:02:28.314, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:02:28.314, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:02:29.315, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:02:29.316, 41 %, 36 %, 19137 MiB
0, 2025/02/27 08:02:30.316, 35 %, 30 %, 18487 MiB
1, 2025/02/27 08:02:30.317, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:02:31.318, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:02:31.319, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:02:32.320, 33 %, 29 %, 18487 MiB
1, 2025/02/27 08:02:32.320, 41 %, 37 %, 19137 MiB
0, 2025/02/27 08:02:33.321, 35 %, 30 %, 18487 MiB
1, 2025/02/27 08:02:33.322, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:02:34.323, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:02:34.406, 42 %, 38 %, 19137 MiB
0, 2025/02/27 08:02:35.406, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:02:35.407, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:02:36.408, 34 %, 30 %, 18487 MiB
1, 2025/02/27 08:02:36.409, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:02:37.410, 34 %, 30 %, 18487 MiB
1, 2025/02/27 08:02:37.411, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:02:38.411, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:02:38.412, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:02:39.413, 35 %, 31 %, 18487 MiB
1, 2025/02/27 08:02:39.413, 44 %, 40 %, 19137 MiB
0, 2025/02/27 08:02:40.414, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:02:40.415, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:02:41.416, 40 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:41.416, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:02:42.417, 39 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:42.418, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:02:43.419, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:02:43.419, 45 %, 42 %, 19137 MiB
0, 2025/02/27 08:02:44.420, 36 %, 32 %, 18487 MiB
1, 2025/02/27 08:02:44.421, 46 %, 42 %, 19137 MiB
0, 2025/02/27 08:02:45.421, 39 %, 34 %, 18487 MiB
1, 2025/02/27 08:02:45.422, 49 %, 46 %, 19137 MiB
