timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/02/25 14:48:32.129, 39 %, 40 %, 21963 MiB
2025/02/25 14:48:33.130, 43 %, 44 %, 23011 MiB
2025/02/25 14:48:33.130, 38 %, 39 %, 21963 MiB
2025/02/25 14:48:34.131, 34 %, 35 %, 23011 MiB
2025/02/25 14:48:34.132, 27 %, 28 %, 21963 MiB
2025/02/25 14:48:35.133, 30 %, 30 %, 23011 MiB
2025/02/25 14:48:35.133, 36 %, 36 %, 21963 MiB
2025/02/25 14:48:36.134, 45 %, 45 %, 23011 MiB
2025/02/25 14:48:36.135, 44 %, 44 %, 21963 MiB
2025/02/25 14:48:37.135, 45 %, 45 %, 23011 MiB
2025/02/25 14:48:37.136, 43 %, 44 %, 21963 MiB
2025/02/25 14:48:38.137, 35 %, 18 %, 23011 MiB
2025/02/25 14:48:38.137, 45 %, 16 %, 21963 MiB
2025/02/25 14:48:39.138, 27 %, 24 %, 23011 MiB
2025/02/25 14:48:39.139, 23 %, 21 %, 21963 MiB
2025/02/25 14:48:40.139, 27 %, 24 %, 23011 MiB
2025/02/25 14:48:40.140, 26 %, 23 %, 21963 MiB
2025/02/25 14:48:41.141, 23 %, 20 %, 23011 MiB
2025/02/25 14:48:41.142, 28 %, 25 %, 21963 MiB
2025/02/25 14:48:42.142, 28 %, 25 %, 23011 MiB
2025/02/25 14:48:42.143, 24 %, 22 %, 21963 MiB
2025/02/25 14:48:43.144, 25 %, 22 %, 23011 MiB
2025/02/25 14:48:43.145, 29 %, 26 %, 21963 MiB
2025/02/25 14:48:44.146, 29 %, 27 %, 23011 MiB
2025/02/25 14:48:44.146, 26 %, 24 %, 21963 MiB
2025/02/25 14:48:45.147, 30 %, 27 %, 23011 MiB
2025/02/25 14:48:45.148, 28 %, 25 %, 21963 MiB
2025/02/25 14:48:46.157, 27 %, 25 %, 23011 MiB
2025/02/25 14:48:46.157, 31 %, 28 %, 21963 MiB
2025/02/25 14:48:47.158, 31 %, 28 %, 23011 MiB
2025/02/25 14:48:47.159, 32 %, 30 %, 21963 MiB
2025/02/25 14:48:48.159, 31 %, 29 %, 23011 MiB
2025/02/25 14:48:48.161, 29 %, 26 %, 21963 MiB
2025/02/25 14:48:49.161, 30 %, 27 %, 23011 MiB
2025/02/25 14:48:49.162, 30 %, 28 %, 21963 MiB
2025/02/25 14:48:50.163, 29 %, 27 %, 23011 MiB
2025/02/25 14:48:50.163, 32 %, 30 %, 21963 MiB
2025/02/25 14:48:51.164, 28 %, 26 %, 23011 MiB
2025/02/25 14:48:51.165, 31 %, 30 %, 21963 MiB
2025/02/25 14:48:52.166, 25 %, 24 %, 23011 MiB
2025/02/25 14:48:52.167, 29 %, 28 %, 21963 MiB
2025/02/25 14:48:53.167, 24 %, 22 %, 23011 MiB
2025/02/25 14:48:53.168, 21 %, 20 %, 21963 MiB
2025/02/25 14:48:54.169, 24 %, 23 %, 23011 MiB
2025/02/25 14:48:54.170, 22 %, 21 %, 21963 MiB
2025/02/25 14:48:55.170, 23 %, 22 %, 23011 MiB
2025/02/25 14:48:55.171, 23 %, 22 %, 21963 MiB
2025/02/25 14:48:56.171, 34 %, 32 %, 23011 MiB
2025/02/25 14:48:56.172, 34 %, 33 %, 21963 MiB
2025/02/25 14:48:57.173, 32 %, 30 %, 23011 MiB
2025/02/25 14:48:57.173, 33 %, 32 %, 21963 MiB
2025/02/25 14:48:58.174, 34 %, 32 %, 23011 MiB
2025/02/25 14:48:58.175, 34 %, 33 %, 21963 MiB
2025/02/25 14:48:59.176, 36 %, 34 %, 23011 MiB
2025/02/25 14:48:59.177, 37 %, 36 %, 21963 MiB
2025/02/25 14:49:00.177, 36 %, 35 %, 23011 MiB
2025/02/25 14:49:00.178, 36 %, 35 %, 21963 MiB
2025/02/25 14:49:01.179, 36 %, 35 %, 23011 MiB
2025/02/25 14:49:01.180, 35 %, 34 %, 21963 MiB
2025/02/25 14:49:02.180, 37 %, 35 %, 23011 MiB
2025/02/25 14:49:02.181, 38 %, 37 %, 21963 MiB
2025/02/25 14:49:03.182, 36 %, 35 %, 23011 MiB
2025/02/25 14:49:03.182, 37 %, 37 %, 21963 MiB
2025/02/25 14:49:04.183, 38 %, 37 %, 23011 MiB
2025/02/25 14:49:04.184, 41 %, 41 %, 21963 MiB
2025/02/25 14:49:05.185, 37 %, 37 %, 23011 MiB
2025/02/25 14:49:05.185, 35 %, 35 %, 21963 MiB
2025/02/25 14:49:06.186, 39 %, 38 %, 23011 MiB
2025/02/25 14:49:06.187, 39 %, 39 %, 21963 MiB
2025/02/25 14:49:07.188, 37 %, 36 %, 23011 MiB
2025/02/25 14:49:07.188, 40 %, 40 %, 21963 MiB
2025/02/25 14:49:08.189, 40 %, 39 %, 23011 MiB
2025/02/25 14:49:08.190, 43 %, 43 %, 21963 MiB
2025/02/25 14:49:09.190, 40 %, 40 %, 23011 MiB
2025/02/25 14:49:09.191, 41 %, 42 %, 21963 MiB
2025/02/25 14:49:10.191, 40 %, 40 %, 23011 MiB
2025/02/25 14:49:10.192, 40 %, 41 %, 21963 MiB
2025/02/25 14:49:11.193, 38 %, 38 %, 23011 MiB
2025/02/25 14:49:11.197, 41 %, 42 %, 21963 MiB
2025/02/25 14:49:12.198, 41 %, 41 %, 23011 MiB
2025/02/25 14:49:12.201, 42 %, 42 %, 21963 MiB
2025/02/25 14:49:13.202, 41 %, 41 %, 23011 MiB
2025/02/25 14:49:13.203, 42 %, 43 %, 21963 MiB
2025/02/25 14:49:14.204, 42 %, 42 %, 23011 MiB
2025/02/25 14:49:14.205, 41 %, 41 %, 21963 MiB
2025/02/25 14:49:15.205, 40 %, 41 %, 23011 MiB
2025/02/25 14:49:15.206, 41 %, 41 %, 21963 MiB
2025/02/25 14:49:16.206, 38 %, 39 %, 23011 MiB
2025/02/25 14:49:16.207, 43 %, 44 %, 21963 MiB
2025/02/25 14:49:17.207, 43 %, 44 %, 23011 MiB
2025/02/25 14:49:17.208, 43 %, 44 %, 21963 MiB
2025/02/25 14:49:18.208, 44 %, 44 %, 23011 MiB
2025/02/25 14:49:18.209, 41 %, 41 %, 21963 MiB
2025/02/25 14:49:19.210, 44 %, 45 %, 23011 MiB
2025/02/25 14:49:19.211, 44 %, 45 %, 21963 MiB
2025/02/25 14:49:20.211, 40 %, 41 %, 23011 MiB
2025/02/25 14:49:20.212, 43 %, 43 %, 21963 MiB
2025/02/25 14:49:21.213, 42 %, 42 %, 23011 MiB
2025/02/25 14:49:21.214, 40 %, 41 %, 21963 MiB
2025/02/25 14:49:22.215, 21 %, 19 %, 23011 MiB
2025/02/25 14:49:22.215, 19 %, 17 %, 21963 MiB
2025/02/25 14:49:23.216, 18 %, 16 %, 23011 MiB
2025/02/25 14:49:23.216, 21 %, 20 %, 21963 MiB
2025/02/25 14:49:24.217, 27 %, 24 %, 23011 MiB
2025/02/25 14:49:24.218, 28 %, 25 %, 21963 MiB
2025/02/25 14:49:25.219, 28 %, 25 %, 23011 MiB
2025/02/25 14:49:25.220, 28 %, 25 %, 21963 MiB
2025/02/25 14:49:26.221, 30 %, 27 %, 23011 MiB
2025/02/25 14:49:26.221, 30 %, 27 %, 21963 MiB
2025/02/25 14:49:27.222, 30 %, 26 %, 23011 MiB
2025/02/25 14:49:27.223, 29 %, 26 %, 21963 MiB
2025/02/25 14:49:28.223, 29 %, 26 %, 23011 MiB
2025/02/25 14:49:28.224, 27 %, 25 %, 21963 MiB
2025/02/25 14:49:29.224, 30 %, 27 %, 23011 MiB
2025/02/25 14:49:29.225, 30 %, 28 %, 21963 MiB
2025/02/25 14:49:30.226, 28 %, 25 %, 23011 MiB
2025/02/25 14:49:30.227, 30 %, 28 %, 21963 MiB
2025/02/25 14:49:31.227, 31 %, 28 %, 23011 MiB
2025/02/25 14:49:31.228, 31 %, 29 %, 21963 MiB
2025/02/25 14:49:32.229, 31 %, 28 %, 23011 MiB
2025/02/25 14:49:32.230, 32 %, 29 %, 21963 MiB
2025/02/25 14:49:33.231, 33 %, 31 %, 23011 MiB
2025/02/25 14:49:33.231, 32 %, 30 %, 21963 MiB
2025/02/25 14:49:34.232, 32 %, 29 %, 23011 MiB
2025/02/25 14:49:34.233, 32 %, 30 %, 21963 MiB
2025/02/25 14:49:35.233, 32 %, 30 %, 23011 MiB
2025/02/25 14:49:35.234, 33 %, 31 %, 21963 MiB
2025/02/25 14:49:36.235, 32 %, 30 %, 23011 MiB
2025/02/25 14:49:36.236, 33 %, 31 %, 21963 MiB
2025/02/25 14:49:37.237, 33 %, 32 %, 23011 MiB
2025/02/25 14:49:37.237, 34 %, 32 %, 21963 MiB
2025/02/25 14:49:38.239, 34 %, 32 %, 23011 MiB
2025/02/25 14:49:38.239, 34 %, 33 %, 21963 MiB
2025/02/25 14:49:39.240, 31 %, 29 %, 23011 MiB
2025/02/25 14:49:39.241, 34 %, 33 %, 21963 MiB
2025/02/25 14:49:40.241, 33 %, 32 %, 23011 MiB
2025/02/25 14:49:40.242, 35 %, 34 %, 21963 MiB
2025/02/25 14:49:41.243, 32 %, 30 %, 23011 MiB
2025/02/25 14:49:41.243, 36 %, 34 %, 21963 MiB
2025/02/25 14:49:42.244, 36 %, 34 %, 23011 MiB
2025/02/25 14:49:42.245, 36 %, 35 %, 21963 MiB
2025/02/25 14:49:43.245, 36 %, 34 %, 23011 MiB
2025/02/25 14:49:43.246, 37 %, 36 %, 21963 MiB
2025/02/25 14:49:44.247, 37 %, 36 %, 23011 MiB
2025/02/25 14:49:44.248, 37 %, 36 %, 21963 MiB
2025/02/25 14:49:45.249, 37 %, 36 %, 23011 MiB
2025/02/25 14:49:45.249, 38 %, 37 %, 21963 MiB
2025/02/25 14:49:46.250, 34 %, 33 %, 23011 MiB
2025/02/25 14:49:46.251, 36 %, 35 %, 21963 MiB
2025/02/25 14:49:47.252, 38 %, 37 %, 23011 MiB
2025/02/25 14:49:47.252, 37 %, 37 %, 21963 MiB
2025/02/25 14:49:48.253, 39 %, 38 %, 23011 MiB
2025/02/25 14:49:48.254, 39 %, 38 %, 21963 MiB
2025/02/25 14:49:49.255, 39 %, 38 %, 23011 MiB
2025/02/25 14:49:49.256, 41 %, 41 %, 21963 MiB
2025/02/25 14:49:50.256, 36 %, 36 %, 23011 MiB
2025/02/25 14:49:50.257, 39 %, 40 %, 21963 MiB
2025/02/25 14:49:51.258, 39 %, 39 %, 23011 MiB
2025/02/25 14:49:51.258, 40 %, 40 %, 21963 MiB
2025/02/25 14:49:52.259, 40 %, 40 %, 23011 MiB
2025/02/25 14:49:52.260, 38 %, 38 %, 21963 MiB
2025/02/25 14:49:53.260, 40 %, 40 %, 23011 MiB
2025/02/25 14:49:53.261, 40 %, 41 %, 21963 MiB
2025/02/25 14:49:54.262, 41 %, 41 %, 23011 MiB
2025/02/25 14:49:54.263, 40 %, 40 %, 21963 MiB
2025/02/25 14:49:55.263, 41 %, 41 %, 23011 MiB
2025/02/25 14:49:55.264, 42 %, 42 %, 21963 MiB
2025/02/25 14:49:56.265, 40 %, 40 %, 23011 MiB
2025/02/25 14:49:56.266, 42 %, 43 %, 21963 MiB
2025/02/25 14:49:57.266, 42 %, 42 %, 23011 MiB
2025/02/25 14:49:57.267, 44 %, 45 %, 21963 MiB
2025/02/25 14:49:58.268, 43 %, 43 %, 23011 MiB
2025/02/25 14:49:58.268, 43 %, 44 %, 21963 MiB
2025/02/25 14:49:59.269, 45 %, 46 %, 23011 MiB
2025/02/25 14:49:59.270, 44 %, 45 %, 21963 MiB
2025/02/25 14:50:00.271, 43 %, 43 %, 23011 MiB
2025/02/25 14:50:00.271, 44 %, 45 %, 21963 MiB
2025/02/25 14:50:01.272, 44 %, 45 %, 23011 MiB
2025/02/25 14:50:01.273, 46 %, 46 %, 21963 MiB
2025/02/25 14:50:02.273, 44 %, 45 %, 23011 MiB
2025/02/25 14:50:02.274, 44 %, 45 %, 21963 MiB
2025/02/25 14:50:03.274, 27 %, 24 %, 23011 MiB
2025/02/25 14:50:03.275, 27 %, 25 %, 21963 MiB
2025/02/25 14:50:04.276, 25 %, 22 %, 23011 MiB
2025/02/25 14:50:04.277, 23 %, 21 %, 21963 MiB
2025/02/25 14:50:05.277, 26 %, 22 %, 23011 MiB
2025/02/25 14:50:05.278, 28 %, 25 %, 21963 MiB
2025/02/25 14:50:06.279, 28 %, 25 %, 23011 MiB
2025/02/25 14:50:06.280, 25 %, 23 %, 21963 MiB
2025/02/25 14:50:07.280, 29 %, 26 %, 23011 MiB
2025/02/25 14:50:07.281, 27 %, 24 %, 21963 MiB
2025/02/25 14:50:08.282, 28 %, 26 %, 23011 MiB
2025/02/25 14:50:08.283, 30 %, 27 %, 21963 MiB
2025/02/25 14:50:09.283, 30 %, 27 %, 23011 MiB
2025/02/25 14:50:09.284, 31 %, 28 %, 21963 MiB
2025/02/25 14:50:10.285, 26 %, 23 %, 23011 MiB
2025/02/25 14:50:10.285, 31 %, 28 %, 21963 MiB
2025/02/25 14:50:11.286, 31 %, 28 %, 23011 MiB
2025/02/25 14:50:11.287, 28 %, 26 %, 21963 MiB
2025/02/25 14:50:12.288, 31 %, 29 %, 23011 MiB
2025/02/25 14:50:12.289, 32 %, 30 %, 21963 MiB
2025/02/25 14:50:13.290, 30 %, 27 %, 23011 MiB
2025/02/25 14:50:13.290, 32 %, 30 %, 21963 MiB
2025/02/25 14:50:14.291, 34 %, 31 %, 23011 MiB
2025/02/25 14:50:14.292, 34 %, 32 %, 21963 MiB
2025/02/25 14:50:15.292, 30 %, 28 %, 23011 MiB
2025/02/25 14:50:15.293, 27 %, 25 %, 21963 MiB
2025/02/25 14:50:16.294, 31 %, 29 %, 23011 MiB
2025/02/25 14:50:16.294, 33 %, 32 %, 21963 MiB
2025/02/25 14:50:17.295, 29 %, 27 %, 23011 MiB
2025/02/25 14:50:17.296, 27 %, 26 %, 21963 MiB
2025/02/25 14:50:18.296, 34 %, 32 %, 23011 MiB
2025/02/25 14:50:18.297, 34 %, 33 %, 21963 MiB
2025/02/25 14:50:19.298, 34 %, 33 %, 23011 MiB
2025/02/25 14:50:19.299, 35 %, 33 %, 21963 MiB
2025/02/25 14:50:20.300, 34 %, 32 %, 23011 MiB
2025/02/25 14:50:20.300, 28 %, 27 %, 21963 MiB
2025/02/25 14:50:21.301, 35 %, 34 %, 23011 MiB
2025/02/25 14:50:21.301, 36 %, 35 %, 21963 MiB
2025/02/25 14:50:22.302, 36 %, 34 %, 23011 MiB
2025/02/25 14:50:22.303, 36 %, 35 %, 21963 MiB
2025/02/25 14:50:23.304, 35 %, 34 %, 23011 MiB
2025/02/25 14:50:23.305, 37 %, 36 %, 21963 MiB
2025/02/25 14:50:24.306, 37 %, 35 %, 23011 MiB
2025/02/25 14:50:24.306, 37 %, 36 %, 21963 MiB
2025/02/25 14:50:25.307, 37 %, 36 %, 23011 MiB
2025/02/25 14:50:25.308, 38 %, 37 %, 21963 MiB
2025/02/25 14:50:26.308, 37 %, 37 %, 23011 MiB
2025/02/25 14:50:26.309, 38 %, 37 %, 21963 MiB
2025/02/25 14:50:27.310, 38 %, 37 %, 23011 MiB
2025/02/25 14:50:27.310, 38 %, 38 %, 21963 MiB
2025/02/25 14:50:28.311, 38 %, 38 %, 23011 MiB
2025/02/25 14:50:28.312, 38 %, 39 %, 21963 MiB
2025/02/25 14:50:29.312, 42 %, 42 %, 23011 MiB
2025/02/25 14:50:29.313, 40 %, 40 %, 21963 MiB
2025/02/25 14:50:30.314, 36 %, 35 %, 23011 MiB
2025/02/25 14:50:30.315, 40 %, 40 %, 21963 MiB
2025/02/25 14:50:31.316, 40 %, 40 %, 23011 MiB
2025/02/25 14:50:31.316, 40 %, 40 %, 21963 MiB
2025/02/25 14:50:32.317, 45 %, 45 %, 23011 MiB
2025/02/25 14:50:32.318, 47 %, 48 %, 21963 MiB
2025/02/25 14:50:33.318, 47 %, 47 %, 23011 MiB
2025/02/25 14:50:33.319, 43 %, 43 %, 21963 MiB
2025/02/25 14:50:34.324, 46 %, 47 %, 23011 MiB
2025/02/25 14:50:34.325, 42 %, 42 %, 21963 MiB
2025/02/25 14:50:35.328, 39 %, 39 %, 23011 MiB
2025/02/25 14:50:35.329, 42 %, 43 %, 21963 MiB
2025/02/25 14:50:36.329, 44 %, 44 %, 23011 MiB
2025/02/25 14:50:36.331, 40 %, 40 %, 21963 MiB
2025/02/25 14:50:37.331, 48 %, 48 %, 23011 MiB
2025/02/25 14:50:37.332, 43 %, 44 %, 21963 MiB
2025/02/25 14:50:38.333, 43 %, 43 %, 23011 MiB
2025/02/25 14:50:38.334, 48 %, 49 %, 21963 MiB
2025/02/25 14:50:39.334, 44 %, 45 %, 23011 MiB
2025/02/25 14:50:39.335, 46 %, 47 %, 21963 MiB
2025/02/25 14:50:40.336, 44 %, 44 %, 23011 MiB
2025/02/25 14:50:40.336, 45 %, 45 %, 21963 MiB
2025/02/25 14:50:41.337, 43 %, 44 %, 23011 MiB
2025/02/25 14:50:41.338, 47 %, 48 %, 21963 MiB
2025/02/25 14:50:42.339, 45 %, 45 %, 23011 MiB
2025/02/25 14:50:42.339, 45 %, 46 %, 21963 MiB
2025/02/25 14:50:43.340, 45 %, 46 %, 23011 MiB
2025/02/25 14:50:43.341, 46 %, 47 %, 21963 MiB
2025/02/25 14:50:44.342, 24 %, 22 %, 23011 MiB
2025/02/25 14:50:44.342, 26 %, 24 %, 21963 MiB
2025/02/25 14:50:45.343, 24 %, 22 %, 23011 MiB
2025/02/25 14:50:45.344, 25 %, 23 %, 21963 MiB
2025/02/25 14:50:46.344, 25 %, 23 %, 23011 MiB
2025/02/25 14:50:46.345, 27 %, 25 %, 21963 MiB
2025/02/25 14:50:47.345, 29 %, 26 %, 23011 MiB
2025/02/25 14:50:47.346, 26 %, 24 %, 21963 MiB
2025/02/25 14:50:48.347, 26 %, 23 %, 23011 MiB
2025/02/25 14:50:48.348, 26 %, 23 %, 21963 MiB
2025/02/25 14:50:49.348, 26 %, 23 %, 23011 MiB
2025/02/25 14:50:49.349, 28 %, 26 %, 21963 MiB
2025/02/25 14:50:50.350, 24 %, 21 %, 23011 MiB
2025/02/25 14:50:50.351, 21 %, 19 %, 21963 MiB
2025/02/25 14:50:51.352, 21 %, 19 %, 23011 MiB
2025/02/25 14:50:51.352, 22 %, 20 %, 21963 MiB
2025/02/25 14:50:52.353, 22 %, 20 %, 23011 MiB
2025/02/25 14:50:52.354, 26 %, 23 %, 21963 MiB
2025/02/25 14:50:53.354, 25 %, 22 %, 23011 MiB
2025/02/25 14:50:53.355, 27 %, 24 %, 21963 MiB
2025/02/25 14:50:54.356, 25 %, 22 %, 23011 MiB
2025/02/25 14:50:54.357, 26 %, 24 %, 21963 MiB
2025/02/25 14:50:55.358, 27 %, 24 %, 23011 MiB
2025/02/25 14:50:55.358, 28 %, 25 %, 21963 MiB
2025/02/25 14:50:56.359, 26 %, 23 %, 23011 MiB
2025/02/25 14:50:56.359, 28 %, 25 %, 21963 MiB
2025/02/25 14:50:57.360, 28 %, 24 %, 23011 MiB
2025/02/25 14:50:57.361, 28 %, 25 %, 21963 MiB
2025/02/25 14:50:58.361, 25 %, 22 %, 23011 MiB
2025/02/25 14:50:58.362, 25 %, 23 %, 21963 MiB
2025/02/25 14:50:59.363, 28 %, 25 %, 23011 MiB
2025/02/25 14:50:59.363, 28 %, 25 %, 21963 MiB
2025/02/25 14:51:00.364, 28 %, 25 %, 23011 MiB
2025/02/25 14:51:00.373, 27 %, 25 %, 21963 MiB
2025/02/25 14:51:01.374, 30 %, 27 %, 23011 MiB
2025/02/25 14:51:01.375, 30 %, 27 %, 21963 MiB
2025/02/25 14:51:02.376, 28 %, 25 %, 23011 MiB
2025/02/25 14:51:02.376, 27 %, 25 %, 21963 MiB
2025/02/25 14:51:03.377, 29 %, 26 %, 23011 MiB
2025/02/25 14:51:03.378, 30 %, 27 %, 21963 MiB
2025/02/25 14:51:04.378, 29 %, 26 %, 23011 MiB
2025/02/25 14:51:04.379, 30 %, 27 %, 21963 MiB
2025/02/25 14:51:05.379, 29 %, 27 %, 23011 MiB
2025/02/25 14:51:05.380, 30 %, 27 %, 21963 MiB
2025/02/25 14:51:06.380, 30 %, 27 %, 23011 MiB
2025/02/25 14:51:06.381, 27 %, 25 %, 21963 MiB
2025/02/25 14:51:07.381, 26 %, 23 %, 23011 MiB
2025/02/25 14:51:07.382, 29 %, 27 %, 21963 MiB
2025/02/25 14:51:08.383, 29 %, 27 %, 23011 MiB
2025/02/25 14:51:08.384, 30 %, 28 %, 21963 MiB
2025/02/25 14:51:09.384, 25 %, 23 %, 23011 MiB
2025/02/25 14:51:09.385, 28 %, 26 %, 21963 MiB
2025/02/25 14:51:10.386, 27 %, 24 %, 23011 MiB
2025/02/25 14:51:10.386, 30 %, 28 %, 21963 MiB
2025/02/25 14:51:11.387, 28 %, 26 %, 23011 MiB
2025/02/25 14:51:11.388, 28 %, 26 %, 21963 MiB
2025/02/25 14:51:12.388, 25 %, 23 %, 23011 MiB
2025/02/25 14:51:12.389, 30 %, 28 %, 21963 MiB
2025/02/25 14:51:13.390, 31 %, 29 %, 23011 MiB
2025/02/25 14:51:13.391, 31 %, 30 %, 21963 MiB
2025/02/25 14:51:14.392, 28 %, 26 %, 23011 MiB
2025/02/25 14:51:14.392, 28 %, 26 %, 21963 MiB
2025/02/25 14:51:15.393, 32 %, 29 %, 23011 MiB
2025/02/25 14:51:15.394, 33 %, 31 %, 21963 MiB
2025/02/25 14:51:16.394, 32 %, 30 %, 23011 MiB
2025/02/25 14:51:16.395, 31 %, 30 %, 21963 MiB
2025/02/25 14:51:17.395, 31 %, 29 %, 23011 MiB
2025/02/25 14:51:17.396, 27 %, 25 %, 21963 MiB
2025/02/25 14:51:18.397, 28 %, 26 %, 23011 MiB
2025/02/25 14:51:18.397, 32 %, 30 %, 21963 MiB
2025/02/25 14:51:19.398, 29 %, 27 %, 23011 MiB
2025/02/25 14:51:19.399, 32 %, 30 %, 21963 MiB
2025/02/25 14:51:20.399, 30 %, 28 %, 23011 MiB
2025/02/25 14:51:20.400, 33 %, 31 %, 21963 MiB
2025/02/25 14:51:21.401, 29 %, 27 %, 23011 MiB
2025/02/25 14:51:21.402, 30 %, 29 %, 21963 MiB
2025/02/25 14:51:22.402, 31 %, 29 %, 23011 MiB
2025/02/25 14:51:22.403, 29 %, 28 %, 21963 MiB
2025/02/25 14:51:23.404, 33 %, 31 %, 23011 MiB
2025/02/25 14:51:23.404, 34 %, 32 %, 21963 MiB
2025/02/25 14:51:24.405, 35 %, 33 %, 23011 MiB
2025/02/25 14:51:24.405, 34 %, 32 %, 21963 MiB
2025/02/25 14:51:25.406, 34 %, 32 %, 23011 MiB
2025/02/25 14:51:25.407, 32 %, 30 %, 21963 MiB
2025/02/25 14:51:26.408, 99 %, 70 %, 23011 MiB
2025/02/25 14:51:26.408, 1 %, 0 %, 21963 MiB
2025/02/25 14:51:27.409, 40 %, 40 %, 23011 MiB
2025/02/25 14:51:27.410, 41 %, 41 %, 21963 MiB
2025/02/25 14:51:28.410, 40 %, 40 %, 23011 MiB
2025/02/25 14:51:28.411, 41 %, 41 %, 21963 MiB
2025/02/25 14:51:29.412, 41 %, 41 %, 23011 MiB
2025/02/25 14:51:29.412, 41 %, 42 %, 21963 MiB
2025/02/25 14:51:30.413, 42 %, 42 %, 23011 MiB
2025/02/25 14:51:30.413, 42 %, 42 %, 21963 MiB
2025/02/25 14:51:31.414, 41 %, 42 %, 23011 MiB
2025/02/25 14:51:31.415, 40 %, 41 %, 21963 MiB
2025/02/25 14:51:32.415, 42 %, 43 %, 23011 MiB
2025/02/25 14:51:32.416, 38 %, 38 %, 21963 MiB
2025/02/25 14:51:33.417, 43 %, 43 %, 23011 MiB
2025/02/25 14:51:33.418, 43 %, 44 %, 21963 MiB
2025/02/25 14:51:34.418, 43 %, 44 %, 23011 MiB
2025/02/25 14:51:34.419, 42 %, 43 %, 21963 MiB
2025/02/25 14:51:35.420, 44 %, 44 %, 23011 MiB
2025/02/25 14:51:35.420, 44 %, 45 %, 21963 MiB
2025/02/25 14:51:36.421, 45 %, 45 %, 23011 MiB
2025/02/25 14:51:36.421, 45 %, 46 %, 21963 MiB
2025/02/25 14:51:37.422, 43 %, 44 %, 23011 MiB
2025/02/25 14:51:37.423, 45 %, 46 %, 21963 MiB
2025/02/25 14:51:38.424, 45 %, 46 %, 23011 MiB
2025/02/25 14:51:38.425, 45 %, 46 %, 21963 MiB
2025/02/25 14:51:39.425, 45 %, 46 %, 23011 MiB
2025/02/25 14:51:39.426, 46 %, 47 %, 21963 MiB
2025/02/25 14:51:40.427, 46 %, 47 %, 23011 MiB
2025/02/25 14:51:40.427, 42 %, 43 %, 21963 MiB
2025/02/25 14:51:41.428, 44 %, 45 %, 23011 MiB
2025/02/25 14:51:41.428, 47 %, 48 %, 21963 MiB
2025/02/25 14:51:42.429, 46 %, 47 %, 23011 MiB
2025/02/25 14:51:42.430, 43 %, 44 %, 21963 MiB
2025/02/25 14:51:43.430, 44 %, 44 %, 23011 MiB
2025/02/25 14:51:43.431, 47 %, 49 %, 21963 MiB
2025/02/25 14:51:44.431, 48 %, 49 %, 23011 MiB
2025/02/25 14:51:44.432, 48 %, 49 %, 21963 MiB
2025/02/25 14:51:45.433, 48 %, 49 %, 23011 MiB
2025/02/25 14:51:45.434, 47 %, 48 %, 21963 MiB
2025/02/25 14:51:46.434, 46 %, 47 %, 23011 MiB
2025/02/25 14:51:46.435, 49 %, 50 %, 21963 MiB
2025/02/25 14:51:47.436, 45 %, 46 %, 23011 MiB
2025/02/25 14:51:47.436, 42 %, 44 %, 21963 MiB
2025/02/25 14:51:48.437, 44 %, 45 %, 23011 MiB
2025/02/25 14:51:48.438, 50 %, 51 %, 21963 MiB
2025/02/25 14:51:49.438, 49 %, 50 %, 23011 MiB
2025/02/25 14:51:49.439, 46 %, 48 %, 21963 MiB
2025/02/25 14:51:50.440, 48 %, 50 %, 23011 MiB
2025/02/25 14:51:50.440, 46 %, 48 %, 21963 MiB
2025/02/25 14:51:51.441, 46 %, 47 %, 23011 MiB
2025/02/25 14:51:51.442, 51 %, 53 %, 21963 MiB
2025/02/25 14:51:52.443, 41 %, 42 %, 23011 MiB
2025/02/25 14:51:52.443, 49 %, 50 %, 21963 MiB
2025/02/25 14:51:53.444, 49 %, 51 %, 23011 MiB
2025/02/25 14:51:53.444, 42 %, 44 %, 21963 MiB
2025/02/25 14:51:54.445, 44 %, 45 %, 23011 MiB
2025/02/25 14:51:54.446, 52 %, 54 %, 21963 MiB
2025/02/25 14:51:55.446, 52 %, 53 %, 23011 MiB
2025/02/25 14:51:55.447, 45 %, 47 %, 21963 MiB
2025/02/25 14:51:56.447, 47 %, 48 %, 23011 MiB
2025/02/25 14:51:56.448, 44 %, 46 %, 21963 MiB
2025/02/25 14:51:57.449, 47 %, 48 %, 23011 MiB
2025/02/25 14:51:57.450, 44 %, 45 %, 21963 MiB
2025/02/25 14:51:58.450, 50 %, 51 %, 23011 MiB
2025/02/25 14:51:58.451, 43 %, 45 %, 21963 MiB
2025/02/25 14:51:59.451, 48 %, 49 %, 23011 MiB
2025/02/25 14:51:59.452, 49 %, 50 %, 21963 MiB
2025/02/25 14:52:00.453, 43 %, 45 %, 23011 MiB
2025/02/25 14:52:00.454, 49 %, 51 %, 21963 MiB
2025/02/25 14:52:01.454, 50 %, 52 %, 23011 MiB
2025/02/25 14:52:01.455, 46 %, 47 %, 21963 MiB
2025/02/25 14:52:02.456, 46 %, 47 %, 23011 MiB
2025/02/25 14:52:02.456, 46 %, 48 %, 21963 MiB
2025/02/25 14:52:03.457, 44 %, 46 %, 23011 MiB
2025/02/25 14:52:03.458, 49 %, 51 %, 21963 MiB
